dataset,field_id,type,description,coverage,alphaCount,userCount
analyst4,avg_ebitda_quarterly_estimate,MATRIX,"The arithmetic average of quarterly broker estimates for earnings before interest, taxes, depreciation, and amortization.",0.7649,2,1
analyst4,avg_pretax_profit_quarterly_estimate,MATRIX,The arithmetic average of broker estimates for pretax profit in the current quarter.,0.9083,1,1
analyst4,avg_total_assets_quarterly_estimate,MATRIX,The arithmetic average of broker estimates for total assets in the current quarter.,0.7048,2,2
analyst4,basic_shares_max_guidance_qtr,MATRIX,The maximum guidance value for Basic Shares.,1.0,152,135
analyst4,book_value_per_share_2,MATRIX,Book Value Per Share - Actual Value,0.7481,99,75
analyst4,book_value_per_share_avg,MATRIX,Average book value per share.,0.4056,8,7
analyst4,book_value_per_share_max,MATRIX,Highest estimate of book value per share.,0.4056,2,1
analyst4,book_value_per_share_median,MATRIX,Median value of book value per share.,0.4056,0,0
analyst4,book_value_per_share_min,MATRIX,Lowest estimate of book value per share.,0.4056,3,3
analyst4,book_value_per_share_min_guidance_qtr,MATRIX,Book value per share - minimum guidance value,1.0,71,57
analyst4,book_value_per_share_reported_value,MATRIX,Book Value Per Share - Actual Value,0.5245,133,77
analyst4,capital_expenditure_amount,MATRIX,Capital Expenditures - Total value,0.7524,48,42
analyst4,capital_expenditure_guidance_value,MATRIX,Capital Expenditures - Total value for the annual guidance,0.3587,34,31
analyst4,capital_expenditure_max,MATRIX,Highest estimate of capital expenditures for the period.,0.6442,53,5
analyst4,capital_expenditure_max_guidance_qtr,MATRIX,The maximum guidance value for Capital Expenditures,1.0,52,40
analyst4,capital_expenditure_median,MATRIX,Median value of capital expenditures for the period.,0.6442,1,1
analyst4,capital_expenditure_min,MATRIX,Minimum projected spending on fixed assets for the period.,0.6442,1,1
analyst4,capital_expenditure_reported_value,MATRIX,Capital Expenditures - Total (Cash Flow/Investing) (Millions),0.6592,95,85
analyst4,capital_expenditure_stddev,MATRIX,Standard deviation of capital expenditure estimates.,0.297,1,1
analyst4,cash_flow_financing_max_guidance,MATRIX,Cash Flow From Financing - Maximum guidance value provided annually,1.0,83,74
analyst4,cash_flow_from_financing,MATRIX,Cash Flow From Financing - Value,0.6432,70,57
analyst4,cash_flow_from_investing,MATRIX,Cash Flow from Investing - Value,0.6481,101,72
analyst4,cash_flow_from_operations,MATRIX,Cash Flow from Operations - Value for the annual period,0.7137,472,353
analyst4,cash_flow_operations_min_guidance,MATRIX,Minimum guidance value for Cash Flow from Operations on an annual basis.,1.0,27,25
analyst4,cashflow_financing_avg,MATRIX,Average cash flows from financing activities.,0.5374,5,4
analyst4,cashflow_financing_max,MATRIX,Highest estimate of cash flows from financing activities.,0.5374,1,1
analyst4,cashflow_financing_median,MATRIX,Median value of cash flows from financing activities.,0.5374,3,2
analyst4,cashflow_financing_min,MATRIX,Lowest estimate of cash flows from financing activities.,0.5374,1,1
analyst4,cashflow_investing_avg,MATRIX,Average cash flows from investing activities.,0.5442,2,2
analyst4,cashflow_investing_max,MATRIX,Highest estimate of cash flows from investing activities.,0.5442,3,3
analyst4,cashflow_investing_median,MATRIX,Median value of cash flows from investing activities.,0.5442,1,1
analyst4,cashflow_investing_min,MATRIX,Lowest estimate of cash flows from investing activities.,0.5442,1,1
analyst4,cashflow_per_share_average,MATRIX,Cash Flow Per Share - average of estimations with a delay of 1 quarter,0.3977,31,27
analyst4,cashflow_per_share_estimate_count,MATRIX,Cash Flow Per Share - number of estimations - delay1,0.3977,26,26
analyst4,cashflow_per_share_max_guidance,MATRIX,The maximum guidance value for Cash Flow Per Share on an annual basis.,1.0,42,40
analyst4,cashflow_per_share_max_guidance_quarterly,MATRIX,The maximum guidance value for Cash Flow Per Share.,1.0,58,56
analyst4,cashflow_per_share_maximum,MATRIX,"Cash Flow - The highest estimation, per share, with a delay of 1 quarter",0.3977,17,14
analyst4,cashflow_per_share_median_value,MATRIX,Cash Flow Per Share - Median value among forecasts,0.3977,13,13
analyst4,cashflow_per_share_min_guidance,MATRIX,Cash Flow Per Share - Minimum guidance value for the annual period,1.0,38,38
analyst4,cashflow_per_share_min_guidance_quarterly,MATRIX,Minimum guidance value for Cash Flow Per Share,1.0,47,39
analyst4,cashflow_per_share_minimum,MATRIX,"Cash Flow Per Share - The lowest estimation, delay 1 quarter",0.3977,8,7
analyst4,dividend_estimate_average,MATRIX,Dividend per share - average of estimations - delay 1,0.6151,19,19
analyst4,dividend_estimate_count,MATRIX,Dividend per share - number of estimations with a delay of 1 quarter,0.6151,32,23
analyst4,dividend_estimate_maximum,MATRIX,Dividend per share - The highest value among forecasts with a delay of 1 quarter,0.6151,25,24
analyst4,dividend_estimate_median_value,MATRIX,Dividend per share - median of estimations,0.6151,15,14
analyst4,dividend_estimate_minimum,MATRIX,Dividend per share - The lowest value among forecasts - D1,0.6151,69,63
analyst4,dividend_estimate_standard_deviation,MATRIX,Dividend per share - standard deviation of estimations,0.2742,6,6
analyst4,dividend_estimate_stddev_quarterly,MATRIX,Dividend per share - standard deviation of estimations,0.2742,4,4
analyst4,dividend_estimate_value,VECTOR,Dividend per share - estimated value,0.4663,1,1
analyst4,dividend_max_guidance_quarterly,MATRIX,Maximum guidance value for Dividend per share,1.0,114,101
analyst4,dividend_max_guidance_value,MATRIX,The maximum guidance value for Dividend per share on an annual basis.,1.0,203,153
analyst4,dividend_min_guidance_quarterly,MATRIX,Minimum guidance value for Dividend per share,1.0,89,85
analyst4,dividend_min_guidance_value,MATRIX,Minimum guidance value for Dividend per share on an annual basis,1.0,167,138
analyst4,dividend_previous_estimate_value,VECTOR,The previous estimation of dividend,0.4592,1,1
analyst4,earnings_per_share_average,MATRIX,Earnings per share - mean of estimations,1.0,312,236
analyst4,earnings_per_share_estimate_count,MATRIX,Earnings per share - number of estimations,1.0,868,696
analyst4,earnings_per_share_guidance_value,MATRIX,Earnings Per Share - guidance value for annual frequency,0.36,68,65
analyst4,earnings_per_share_max_guidance,MATRIX,The maximum guidance value for Earnings Per Share on an annual basis.,1.0,46,43
analyst4,earnings_per_share_maximum,MATRIX,Earnings per share - The highest estimation,1.0,60,54
analyst4,earnings_per_share_median_value,MATRIX,Earnings per share - median of estimations,1.0,100,77
analyst4,earnings_per_share_min_guidance,MATRIX,Minimum guidance value for Earnings Per Share on an annual basis.,1.0,42,41
analyst4,earnings_per_share_minimum,MATRIX,Earnings per share - The lowest estimation,1.0,45,38
analyst4,earnings_per_share_nongaap_value,MATRIX,Non-GAAP Earnings Per Share - Actual Value,0.7978,106,94
analyst4,earnings_per_share_reported,MATRIX,Reported Earnings Per Share - Actual Value,0.957,107,99
analyst4,earnings_per_share_reported_value,MATRIX,Reported Earnings Per Share - Actual Value,0.9902,168,131
analyst4,earnings_per_share_standard_deviation,MATRIX,Earnings per share - standard deviation of estimations,0.7237,679,531
analyst4,ebit_avg,MATRIX,Average operating profit before interest and taxes.,0.9061,8,5
analyst4,ebit_max,MATRIX,Highest estimate of operating profit before interest and taxes.,0.9061,4,4
analyst4,ebit_median,MATRIX,Median value of operating profit before interest and taxes.,0.9061,5,2
analyst4,ebit_min,MATRIX,Lowest estimate of operating profit before interest and taxes.,0.9061,3,3
analyst4,ebit_reported_value,MATRIX,Earnings Before Interest & Taxes - actual value for the quarter,0.9483,261,182
analyst4,ebit_stddev,MATRIX,Standard deviation of operating profit before interest and taxes.,0.6271,87,8
analyst4,ebitda_max,MATRIX,Highest estimate of EBITDA for the period.,0.7649,8,8
analyst4,ebitda_median,MATRIX,Median value of EBITDA for the period.,0.7649,5,4
analyst4,ebitda_min,MATRIX,Lowest estimate of EBITDA for the period.,0.7649,7,3
analyst4,ebitda_reported_value,MATRIX,EBITDA value for the quarter.,0.8132,212,158
analyst4,ebitda_stddev,MATRIX,"Standard deviation of EBITDA estimates, indicating variability.",0.4948,6,5
analyst4,eps_adjusted_min_guidance_qtr,MATRIX,Minimum guidance value for adjusted Earnings per share excluding extraordinary items and stock option expenses.,1.0,43,36
analyst4,eps_adjusted_min_guidance_value,MATRIX,The minimum guidance value for adjusted earnings per share excluding extraordinary items and stock option expenses on an annual basis.,1.0,33,30
analyst4,eps_estimate_value,VECTOR,Earnings per share - estimation value,0.9942,73,34
analyst4,eps_guidance_value_quarterly,MATRIX,Earnings Per Share - Basic value,0.3007,60,48
analyst4,eps_max_guidance_quarterly,MATRIX,The maximum guidance value for Earnings Per Share.,1.0,126,107
analyst4,eps_min_guidance_quarterly,MATRIX,Minimum guidance value for Earnings per Share,1.0,81,69
analyst4,eps_previous_estimate_value,VECTOR,The previous estimation of Earnings Per Share,0.9886,54,21
analyst4,eps_reported_avg,MATRIX,Average reported earnings per share.,0.8623,8,7
analyst4,eps_reported_max,MATRIX,Highest estimate of reported earnings per share.,0.8623,3,3
analyst4,eps_reported_median,MATRIX,Median value of reported earnings per share.,0.8623,3,3
analyst4,eps_reported_min_guidance_qtr,MATRIX,Reported Earnings Per Share - Minimum guidance value,1.0,55,53
analyst4,est_bookvalue_ps,MATRIX,Book value per share - average of estimations,0.6751,1497,696
analyst4,est_capex,MATRIX,Capital Expenditures - mean of estimations,0.6427,5859,1464
analyst4,est_cashflow_fin,MATRIX,Cash Flow From Financing - mean of estimations,0.6205,933,386
analyst4,est_cashflow_invst,MATRIX,Cash Flow From Investing - mean of estimations,0.6155,706,415
analyst4,est_cashflow_op,MATRIX,Cash Flow From Operations - mean of estimations,0.6518,2645,1376
analyst4,est_cashflow_ps,MATRIX,Cash Flow Per Share - average of estimations,0.3273,315,173
analyst4,est_dividend_ps,MATRIX,Dividend per share - average of estimations,0.4857,386,234
analyst4,est_ebit,MATRIX,Earnings before interest and taxes - mean of estimations,0.7309,2158,432
analyst4,est_ebitda,MATRIX,"Earnings before interest, taxes, depreciation, and amortization - mean of estimations",0.6046,1943,492
analyst4,est_eps,MATRIX,Earnings per share - mean of estimations,0.7848,8920,5000
analyst4,est_epsa,MATRIX,Earnings per share adjusted by excluding extraordinary items and stock option expenses - average of estimations,0.1579,1595,691
analyst4,est_epsr,MATRIX,GAAP Earnings per share - mean of estimations,0.7405,2862,968
analyst4,est_fcf,MATRIX,Free Cash Flow - Mean of Estimations,0.5777,2295,1706
analyst4,est_fcf_ps,MATRIX,Free Cash Flow Per Share - Mean of Estimations,0.4642,381,287
analyst4,est_ffo,MATRIX,"Funds From Operation - Summary on Estimations, Mean",0.0411,51,34
analyst4,est_grossincome,MATRIX,Gross income - Mean of estimations,0.6246,1374,525
analyst4,est_netdebt,MATRIX,Net debt - mean of estimations,0.5434,331,167
analyst4,est_netprofit,MATRIX,Net profit - mean of estimations,0.7861,2480,1323
analyst4,est_netprofit_adj,MATRIX,Adjusted net income - Mean of estimations,0.7731,1516,864
analyst4,est_ptp,MATRIX,Pretax income - mean of estimations,0.7527,3037,1930
analyst4,est_ptpr,MATRIX,Reported pretax income - mean of estimations,0.4374,601,317
analyst4,est_rd_expense,MATRIX,Research and Development Expense - mean of estimations,0.3131,5041,2886
analyst4,est_sales,MATRIX,Sales - mean of estimations,0.7458,2789,1043
analyst4,est_sga,MATRIX,SGA - mean of estimations,0.5121,607,217
analyst4,est_shequity,MATRIX,Mean of SH Equity segment - mean of estimations,0.7598,1237,562
analyst4,est_tbv_ps,MATRIX,Tangible Book Value per Share - mean of estimations,0.3473,209,139
analyst4,est_tot_assets,MATRIX,Total Assets - mean of estimations,0.7522,1342,685
analyst4,est_tot_goodwill,MATRIX,Total Goodwill - mean of estimations,0.5652,532,244
analyst4,estimate_value_currency_code,VECTOR,Home currency of instrument,1.0,52,44
analyst4,estimate_value_currency_code_detail_qtr,VECTOR,Home currency of instrument,0.964,117,102
analyst4,estimate_value_currency_code_qtr,VECTOR,Home currency of instrument,1.0,84,71
analyst4,financing_cashflow_reported_value,MATRIX,Cash Flow From Financing - Value,0.4781,212,168
analyst4,free_cash_flow_per_share,MATRIX,Free cash flow per share - actual financial value for the annual period,0.4912,169,126
analyst4,free_cash_flow_per_share_actual_value,MATRIX,Free cash flow per share- announced financial value,0.3514,30,27
analyst4,free_cash_flow_per_share_max_guidance,MATRIX,The maximum guidance value for Free Cash Flow Per Share on an annual basis.,1.0,63,62
analyst4,free_cash_flow_per_share_reported_value,MATRIX,Free cash flow per share- announced financial value,0.3514,27,22
analyst4,free_cash_flow_reported_value,MATRIX,Free cash flow value for the quarter.,0.5288,146,96
analyst4,free_cash_flow_total,MATRIX,Free Cash Flow value - Annual,0.6822,405,295
analyst4,free_cashflow_avg,MATRIX,Average free cash flow for the period.,0.5519,6,6
analyst4,free_cashflow_max,MATRIX,Highest estimate of free cash flow for the period.,0.5519,6,4
analyst4,free_cashflow_min,MATRIX,Lowest estimate of free cash flow for the period.,0.5519,0,0
analyst4,free_cashflow_per_share_avg,MATRIX,Average free cash flow per share.,0.3782,1,1
analyst4,free_cashflow_per_share_max,MATRIX,Highest estimate of free cash flow per share.,0.3782,2,2
analyst4,free_cashflow_per_share_median,MATRIX,Median value of free cash flow per share.,0.3782,0,0
analyst4,funds_from_operations_max_guidance,MATRIX,The maximum guidance value for Funds from operation - annual,1.0,55,50
analyst4,goodwill_min_guidance_qtr,MATRIX,Minimum guidance value for Total Goodwill,1.0,84,41
analyst4,gross_income_avg,MATRIX,Average gross income for the period.,0.6803,12,7
analyst4,gross_income_max,MATRIX,Highest estimate of gross income for the period.,0.6803,20,16
analyst4,gross_income_median,MATRIX,Median value of gross income for the period.,0.6803,7,3
analyst4,gross_income_reported_value,MATRIX,Gross Income value for the quarter,0.6954,189,127
analyst4,gross_income_total,MATRIX,Gross Income value on an annual basis,0.7047,104,89
analyst4,guidance_estimate_value,VECTOR,Estimated value for basic annual financial guidance,0.5848,310,284
analyst4,guidance_previous_estimate_value_qtr,VECTOR,The previous estimation of finanicial item,0.0,0,0
analyst4,guidance_reporting_currency,MATRIX,Pricing Currency where the security trades - Annual,1.0,91,82
analyst4,guidance_value_currency_code_qtr,VECTOR,Home currency of instrument,0.4849,22,22
analyst4,highest_sales_estimate,MATRIX,Sales - The highest estimation for the annual period,1.0,66,54
analyst4,investing_cashflow_reported_value,MATRIX,Cash Flow from Investing - Value,0.4859,60,53
analyst4,lowest_sales_estimate,MATRIX,Sales - The lowest estimation for the annual period,1.0,65,48
analyst4,max_adj_net_income_quarterly_estimate,MATRIX,The highest broker estimate for adjusted net profit in the current quarter.,0.8557,1,1
analyst4,max_adjusted_eps_guidance,MATRIX,The maximum guidance value for adjusted earnings per share.,1.0,130,110
analyst4,max_adjusted_eps_guidance_2,MATRIX,The maximum guidance value for adjusted earnings per share on an annual basis.,1.0,75,70
analyst4,max_adjusted_funds_from_operations_adj_guidance,MATRIX,Adjusted funds from operation - Maximum guidance value,1.0,63,61
analyst4,max_adjusted_funds_from_operations_guidance,MATRIX,Max guidance value for Funds from operation,1.0,43,42
analyst4,max_adjusted_funds_from_operations_guidance_2,MATRIX,Adjusted funds from operation - maximum guidance value for the annual period,1.0,52,50
analyst4,max_adjusted_net_income_guidance,MATRIX,The maximum guidance value for Adjusted net income.,1.0,1665,1342
analyst4,max_adjusted_net_profit_guidance,MATRIX,The maximum guidance value for adjusted net profit on an annual basis.,1.0,29,25
analyst4,max_book_value_per_share_guidance,MATRIX,Book value per share - Maximum value among forecasts,1.0,48,47
analyst4,max_book_value_per_share_guidance_2,MATRIX,Book value per share - Maximum guidance value for the annual period,1.0,53,51
analyst4,max_capital_expenditure_guidance,MATRIX,The maximum guidance value for Capital Expenditures on an annual basis.,1.0,66,59
analyst4,max_custom_eps_guidance,MATRIX,Custom Earnings per share - The highest guidance value,1.0,60,58
analyst4,max_customized_eps_guidance,MATRIX,The maximum guidance value for custom earnings per share on an annual basis.,1.0,70,62
analyst4,max_ebit_guidance,MATRIX,The maximum guidance value for Earnings Before Interest and Taxes (EBIT) on an annual basis.,1.0,71,66
analyst4,max_ebitda_guidance,MATRIX,"The maximum guidance value for Earnings Before Interest, Taxes, Depreciation, and Amortization (EBITDA) on an annual basis.",1.0,42,37
analyst4,max_financing_cashflow_guidance,MATRIX,Cash Flow From Financing - Maximum guidance value,1.0,45,42
analyst4,max_free_cash_flow_guidance,MATRIX,The maximum guidance value for Free Cash Flow on an annual basis.,1.0,48,47
analyst4,max_free_cashflow_guidance,MATRIX,The maximum guidance value for Free Cash Flow.,1.0,91,80
analyst4,max_free_cashflow_per_share_guidance,MATRIX,The maximum guidance value for free cash flow per share.,1.0,83,76
analyst4,max_gross_income_guidance,MATRIX,The maximum guidance value for Gross Income.,1.0,52,50
analyst4,max_gross_income_guidance_2,MATRIX,The maximum guidance for Gross Income on an annual basis.,1.0,38,37
analyst4,max_investing_cashflow_guidance,MATRIX,The maximum guidance value for Cash Flow from Investing.,1.0,40,37
analyst4,max_investing_cashflow_guidance_2,MATRIX,The maximum guidance value for Cash Flow from Investing activities on an annual basis.,1.0,60,55
analyst4,max_net_debt_guidance,MATRIX,The maximum guidance value for Net Debt on an annual basis.,1.0,75,73
analyst4,max_net_income_guidance,MATRIX,The maximum guidance value for net profit.,1.0,97,79
analyst4,max_net_profit_guidance,MATRIX,The maximum guidance value for net profit on an annual basis.,1.0,47,43
analyst4,max_net_profit_quarterly_estimate,MATRIX,The highest broker estimate for net profit in the current quarter.,0.9409,0,0
analyst4,max_operating_cashflow_guidance,MATRIX,The maximum guidance value for Cash Flow from Operations.,1.0,79,64
analyst4,max_operating_cashflow_guidance_2,MATRIX,The maximum guidance value for Cash Flow from Operations on an annual basis.,1.0,38,35
analyst4,max_pretax_profit_guidance,MATRIX,The maximum guidance value for Pretax income on an annual basis.,1.0,57,49
analyst4,max_reported_eps_guidance,MATRIX,Reported Earnings Per Share - Maximum guidance value,1.0,60,58
analyst4,max_reported_eps_guidance_2,MATRIX,Reported Earnings Per Share - Maximum guidance value for the annual period,1.0,32,28
analyst4,max_reported_pretax_income_guidance,MATRIX,Reported Pretax income- maximum guidance value,1.0,48,42
analyst4,max_reported_pretax_income_guidance_2,MATRIX,Reported Pretax income- maximum guidance value,1.0,117,102
analyst4,max_reported_pretax_profit_quarterly_estimate,MATRIX,The highest broker estimate for reported pretax profit in the current quarter.,0.4519,0,0
analyst4,max_research_development_expense_guidance,MATRIX,The maximum guidance value for Research and Development Expense.,1.0,66,61
analyst4,max_selling_general_admin_guidance,MATRIX,"The maximum guidance value for Selling, General & Administrative Expense",1.0,71,64
analyst4,max_share_buyback_guidance,MATRIX,Maximum guidance value for Shares Basic - Annual,1.0,55,54
analyst4,max_shareholders_equity_guidance,MATRIX,The maximum guidance value for Total Shareholders' Equity.,1.0,205,178
analyst4,max_shares_outstanding_guidance,MATRIX,The maximum guidance for Shares,1.0,64,59
analyst4,max_stock_option_expense_guidance,MATRIX,Stock option expense - Maximum guidance value for the annual period,1.0,58,54
analyst4,max_tangible_book_value_per_share_guidance,MATRIX,Tangible Book Value per Share - maximum guidance value,1.0,93,85
analyst4,max_total_assets_guidance,MATRIX,The maximum guidance value for Total Assets.,1.0,83,82
analyst4,max_total_assets_guidance_2,MATRIX,The maximum guidance value for Total Assets,1.0,110,100
analyst4,max_total_assets_quarterly_estimate,MATRIX,The highest broker estimate for total assets in the current quarter.,0.7048,0,0
analyst4,max_total_goodwill_guidance,MATRIX,The maximum guidance value for Total Goodwill.,1.0,78,68
analyst4,max_total_goodwill_guidance_2,MATRIX,The maximum guidance value for Total Goodwill on an annual basis.,1.0,50,48
analyst4,maximum_guidance_value,VECTOR,Maximum guidance value for basic annual financials,0.5848,148,144
analyst4,median_free_cash_flow_quarterly_estimate,MATRIX,The median broker estimate for free cash flow in the current quarter.,0.5519,1,1
analyst4,median_sales_estimate,MATRIX,Sales - median of estimations,1.0,81,63
analyst4,min_adj_net_income_quarterly_estimate,MATRIX,The lowest broker estimate for adjusted net profit in the current quarter.,0.8557,2,2
analyst4,min_adjusted_funds_from_operations_adj_guidance,MATRIX,Minimum guidance value for Adjusted funds from operation,1.0,48,42
analyst4,min_adjusted_funds_from_operations_guidance,MATRIX,Funds from operation - minimum guidance value,1.0,42,40
analyst4,min_adjusted_funds_from_operations_guidance_2,MATRIX,Adjusted funds from operation - minimum guidance for the annual period,1.0,59,54
analyst4,min_adjusted_net_income_guidance,MATRIX,Adjusted net income - minimum guidance value,1.0,3181,2522
analyst4,min_basic_shares_guidance,MATRIX,Shares Basic - Minimum guidance value,1.0,69,59
analyst4,min_book_value_per_share_guidance,MATRIX,Book value per share - minimum guidance value for the annual period,1.0,54,51
analyst4,min_capex_guidance,MATRIX,Minimum guidance value for Capital Expenditures,1.0,71,63
analyst4,min_capital_expenditure_guidance,MATRIX,Minimum guidance value for Capital Expenditures,1.0,33,30
analyst4,min_custom_eps_guidance,MATRIX,Custom Earnings per share - Minimum guidance value,1.0,30,30
analyst4,min_customized_eps_guidance,MATRIX,Customized Earnings per share - Minimum guidance value for the annual period,1.0,51,45
analyst4,min_ebit_guidance,MATRIX,Minimum guidance value for Earnings Before Interest and Taxes (EBIT),1.0,86,78
analyst4,min_ebit_guidance_2,MATRIX,Minimum guidance value for Earnings Before Interest and Taxes (EBIT) on an annual basis.,1.0,74,70
analyst4,min_ebitda_guidance,MATRIX,"Minimum guidance value for Earnings Before Interest, Taxes, Depreciation, and Amortization (EBITDA) - Annual",1.0,34,31
analyst4,min_financing_cashflow_guidance,MATRIX,Minimum guidance value for Cash Flow From Financing,1.0,40,36
analyst4,min_financing_cashflow_guidance_2,MATRIX,Minimum guidance value for Cash Flow From Financing on an annual basis,1.0,53,51
analyst4,min_free_cash_flow_guidance,MATRIX,The minimum guidance value for Free Cash Flow on an annual basis.,1.0,40,35
analyst4,min_free_cash_flow_per_share_guidance,MATRIX,Free cash flow per share - minimum guidance value for the annual period,1.0,56,55
analyst4,min_free_cash_flow_per_share_quarterly_estimate,MATRIX,The lowest broker estimate for free cash flow per share in the current quarter.,0.3782,1,1
analyst4,min_free_cashflow_guidance,MATRIX,Minimum guidance value for Free Cash Flow,1.0,53,49
analyst4,min_free_cashflow_per_share_guidance,MATRIX,Free cash flow per share - minimum guidance value,1.0,53,52
analyst4,min_funds_from_operations_guidance,MATRIX,Funds from operation - minimum guidance value for annual period,1.0,43,43
analyst4,min_gross_income_guidance,MATRIX,The minimum guidance value for Gross Income.,1.0,46,38
analyst4,min_gross_income_guidance_2,MATRIX,The minimum guidance for Gross Income on an annual basis.,1.0,28,23
analyst4,min_gross_income_quarterly_estimate,MATRIX,The lowest broker estimate for gross income in the current quarter.,0.6803,0,0
analyst4,min_investing_cashflow_guidance,MATRIX,Cash Flow From Investing - Minimum guidance value,1.0,62,59
analyst4,min_investing_cashflow_guidance_2,MATRIX,Cash Flow From Investing - Minimum guidance value for the annual period,1.0,65,60
analyst4,min_net_debt_guidance,MATRIX,The minimum guidance value for Net Debt on an annual basis.,1.0,78,68
analyst4,min_net_income_guidance,MATRIX,Net profit - minimum guidance value,1.0,131,111
analyst4,min_net_profit_guidance,MATRIX,Minimum guidance value for Net Profit on an annual basis,1.0,43,41
analyst4,min_operating_cashflow_guidance,MATRIX,Minimum guidance value for Cash Flow from Operations,1.0,43,40
analyst4,min_pretax_profit_guidance,MATRIX,Minimum guidance value for Pretax income,1.0,53,48
analyst4,min_pretax_profit_guidance_2,MATRIX,The minimum guidance value for Pretax income on an annual basis.,1.0,71,65
analyst4,min_reported_eps_guidance,MATRIX,Reported Earnings Per Share - Minimum guidance value for the annual period,1.0,27,23
analyst4,min_reported_eps_quarterly_estimate,MATRIX,The lowest broker estimate for reported earnings per share in the current quarter.,0.8623,2,2
analyst4,min_research_development_expense_guidance,MATRIX,Minimum guidance value for Research & Development Expense,1.0,54,43
analyst4,min_research_development_expense_guidance_2,MATRIX,Minimum guidance value for Research & Development Expense on an annual basis,1.0,27,26
analyst4,min_sg_and_a_expense_guidance,MATRIX,"Selling, General & Administrative Expense - Minimum guidance value",1.0,36,31
analyst4,min_share_buyback_guidance,MATRIX,Shares Basic - Minimum guidance value for the annual period,1.0,54,46
analyst4,min_share_count_guidance,MATRIX,Minimum guidance for shares on an annual basis,1.0,64,57
analyst4,min_shareholders_equity_guidance,MATRIX,Minimum guidance value for Shareholders' Equity,1.0,73,68
analyst4,min_shares_outstanding_guidance,MATRIX,Minimum guidance value for Shares,1.0,53,48
analyst4,min_stock_option_expense_guidance,MATRIX,Stock option expense - minimum guidance value,1.0,114,101
analyst4,min_stock_option_expense_guidance_2,MATRIX,Minimum guidance value for stock option expense on an annual basis,1.0,46,45
analyst4,min_tangible_book_value_per_share_guidance,MATRIX,Tangible Book Value per Share - minimum guidance value,1.0,49,43
analyst4,min_tangible_book_value_per_share_guidance_2,MATRIX,Tangible Book Value per Share - Minimum guidance value,1.0,89,82
analyst4,min_total_assets_guidance,MATRIX,Minimum guidance value for Total Assets,1.0,24,23
analyst4,min_total_assets_guidance_2,MATRIX,Minimum guidance value for Total Assets on an annual basis,1.0,41,41
analyst4,min_total_goodwill_guidance,MATRIX,Total Goodwill - The lowest guidance value,1.0,40,35
analyst4,minimum_guidance_value,VECTOR,Minimum guidance value for basic annual financials,0.5848,100,98
analyst4,net_debt_actual_value,MATRIX,Net debt- announced financial value,0.3883,112,91
analyst4,net_debt_amount,MATRIX,Net debt - actual value for the annual period,0.6849,140,87
analyst4,net_debt_avg,MATRIX,"Average net debt, calculated as total debt minus cash.",0.3728,0,0
analyst4,net_debt_max,MATRIX,"Highest estimate of net debt, calculated as total debt minus cash.",0.3728,4,3
analyst4,net_debt_max_guidance_qtr,MATRIX,Maximum guidance value for Net Debt,1.0,77,64
analyst4,net_debt_median,MATRIX,"Median value of net debt, calculated as total debt minus cash.",0.3728,1,1
analyst4,net_debt_min,MATRIX,"Lowest estimate of net debt, calculated as total debt minus cash.",0.3728,0,0
analyst4,net_debt_min_guidance_qtr,MATRIX,Minimum guidance value for Net Debt,1.0,88,77
analyst4,net_debt_reported_value,MATRIX,Net Debt value for the quarter,0.3883,85,63
analyst4,net_income_adjusted,MATRIX,Adjusted net income- announced financial value for annual frequency,0.9134,343,234
analyst4,net_income_avg,MATRIX,Average net profit after all expenses and taxes.,0.9409,10,9
analyst4,net_income_median,MATRIX,Median value of net profit after all expenses and taxes.,0.9409,8,8
analyst4,net_income_min,MATRIX,Lowest estimate of net profit after all expenses and taxes.,0.9409,3,3
analyst4,net_income_stddev,MATRIX,Standard deviation of net profit estimates.,0.6943,10,9
analyst4,net_income_total_2,MATRIX,Net profit- announced financial value for annual data,0.9728,177,152
analyst4,net_profit_adjusted_min_guidance,MATRIX,The minimum guidance value for adjusted net profit on an annual basis.,1.0,32,30
analyst4,net_profit_adjusted_value,MATRIX,Adjusted net income- announced financial value,0.9312,146,97
analyst4,net_profit_reported_value,MATRIX,Net profit- announced financial value,1.0,62,53
analyst4,num_adj_net_income_est,MATRIX,"Number of estimates for adjusted net profit, excluding non-recurring items.",0.8557,18,15
analyst4,num_book_value_per_share_est,MATRIX,Number of estimates for book value per share.,0.4056,14,14
analyst4,num_capex_est,MATRIX,Number of estimates for capital expenditures.,0.6442,0,0
analyst4,num_cashflow_financing_est,MATRIX,Number of estimates for cash flows from financing activities.,0.5374,0,0
analyst4,num_cashflow_investing_est,MATRIX,Number of estimates for cash flows from investing activities.,0.5442,0,0
analyst4,num_ebit_est,MATRIX,Number of estimates for operating profit before interest and taxes.,0.9061,8,6
analyst4,num_ebitda_estimates_quarter,MATRIX,The count of broker estimates for EBITDA in the current quarter.,0.7649,1,1
analyst4,num_eps_reported_est,MATRIX,Number of estimates for reported earnings per share.,0.8623,18,17
analyst4,num_free_cashflow_est,MATRIX,Number of estimates for free cash flow.,0.5519,3,3
analyst4,num_free_cashflow_per_share_est,MATRIX,Number of estimates for free cash flow per share.,0.3782,18,18
analyst4,num_gross_income_est,MATRIX,Number of estimates for gross income.,0.6803,4,4
