dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl177_2_globaldevnorthamerica_v502_acqmul,MATRIX,"Acquisition Multiple: most recent invested capital divided by trailing 12-month EBITDA, showing acquisition valuation",0.5319,5,4
model77,mdl177_2_globaldevnorthamerica_v502_actrtn12m,MATRIX,12-Month Active Return with 1-month Lag: percent change in stock price from month t-13 to t-1,0.5738,3,3
model77,mdl177_2_globaldevnorthamerica_v502_actrtn18m,MATRIX,18-Month Active Return with 1-Month Lag: percent change in stock price from month t-19 to t-1,0.5631,12,12
model77,mdl177_2_globaldevnorthamerica_v502_actrtn1m,MATRIX,1-Month Active Return: percent change in stock price from month t-1 to t,0.5987,5,5
model77,mdl177_2_globaldevnorthamerica_v502_actrtn24m,MATRIX,24-Month Active Return with 1-Month Lag: percent change in stock price from month t-25 to t-1,0.5531,7,5
model77,mdl177_2_globaldevnorthamerica_v502_actrtn2m,MATRIX,2-Month Active Return: percent change in stock price from month t-2 to t,0.5983,6,6
model77,mdl177_2_globaldevnorthamerica_v502_actrtn36m,MATRIX,36-Month Active Return with 1-Month Lag: percent change in stock price from month t-37 to t-1,0.5311,16,12
model77,mdl177_2_globaldevnorthamerica_v502_actrtn3m,MATRIX,3-Month Active Return: percent change in stock price from month t-3 to t,0.5969,22,19
model77,mdl177_2_globaldevnorthamerica_v502_actrtn60m,MATRIX,60-Month Active Return with 1-Month Lag: percent change in stock price from month t-61 to t-1,0.4952,2,2
model77,mdl177_2_globaldevnorthamerica_v502_actrtn6m,MATRIX,6-Month Active Return with 1-Month Lag: percent change in stock price from month t-7 to t-1,0.5877,2,2
model77,mdl177_2_globaldevnorthamerica_v502_actrtn9m,MATRIX,9-Month Active Return with 1-Month Lag: percent change in stock price from month t-10 to t-1,0.5807,4,3
model77,mdl177_2_globaldevnorthamerica_v502_alpha60m,MATRIX,"60-Month Alpha: intercept from regression of stock's monthly return versus S&P 500 monthly return for the past 60 months, representing risk-adjusted outperformance",0.4962,42,42
model77,mdl177_2_globaldevnorthamerica_v502_app,MATRIX,"Average Payable Period: average of trailing 12-month accounts payable times 365 divided by trailing 12-month cost of goods sold, indicating how long a company takes to pay suppliers",0.4646,9,9
model77,mdl177_2_globaldevnorthamerica_v502_aqi,MATRIX,"Asset Quality Index: year-over-year change of 1 minus the ratio of current assets plus PP&E to total assets, reflecting asset quality improvement or deterioration",0.4798,28,15
model77,mdl177_2_globaldevnorthamerica_v502_aspanratio,MATRIX,"Operating assets minus operating liabilities for the quarter, divided by lagged total assets, a balance sheet efficiency measure",0.5395,47,18
model77,mdl177_2_globaldevnorthamerica_v502_astcomp,MATRIX,"Asset Composition: total current assets from the most recent quarter divided by total assets from the same quarter, indicating the proportion of current assets",0.4844,56,48
model77,mdl177_2_globaldevnorthamerica_v502_astto,MATRIX,"Assets Turnover Ratio: trailing 12-month sales divided by most recent quarterly assets, measuring efficiency of asset usage in generating sales",0.596,8,8
model77,mdl177_2_globaldevnorthamerica_v502_bdi,MATRIX,Basic Defensive Interval: number of days a company can cover daily operating expenses solely from its cash and receivables,0.5019,12,10
model77,mdl177_2_globaldevnorthamerica_v502_beta,MATRIX,"60-Month Beta: measure of stock's sensitivity to market movements, calculated as a weighted average (0.67 × 60-month beta + 0.33 × beta) using covariance of stock and S&P 500 monthly returns",0.5145,41,40
model77,mdl177_2_globaldevnorthamerica_v502_betasigma,MATRIX,"Product of Beta and Sigma: product of 60-month adjusted beta and 60-month standard deviation of monthly returns, a risk metric",0.4946,8,7
model77,mdl177_2_globaldevnorthamerica_v502_booklev,MATRIX,"Book Leverage: most recent quarterly total assets divided by book equity, a leverage ratio",0.5961,23,19
model77,mdl177_2_globaldevnorthamerica_v502_bp,MATRIX,"Book-to-Market: most recent book value per share divided by month-end trading price, a value investing measure",0.5953,49,29
model77,mdl177_2_globaldevnorthamerica_v502_capacq,MATRIX,"Capital Acquisition Ratio: trailing 12-month operating cash flow less cash dividends, divided by total expenditures in the same period, a management quality/profitability measure",0.5782,3,3
model77,mdl177_2_globaldevnorthamerica_v502_capexast,MATRIX,"Capital Expenditure-to-Total Assets: trailing 12-month capital expenditures divided by most recent quarter's total assets, a capital investment measure",0.5936,8,8
model77,mdl177_2_globaldevnorthamerica_v502_capexsale,MATRIX,"TTM Capital Expenditures-to-Sales: trailing 12-month capital expenditures divided by trailing 12-month sales, indicating capital intensity relative to sales",0.5892,11,9
model77,mdl177_2_globaldevnorthamerica_v502_cashburnrate,MATRIX,Rate at which a company burns cash; computed as negative (operating cash flow plus investing cash flow) divided by cash and short-term investments,0.5383,14,11
model77,mdl177_2_globaldevnorthamerica_v502_cashc,MATRIX,Cash conversion cycle in days: inventory days plus receivables days minus payables days,0.4629,7,6
model77,mdl177_2_globaldevnorthamerica_v502_cashp,MATRIX,Cash and equivalents per share divided by trading price (cash-to-price ratio),0.5391,5,5
model77,mdl177_2_globaldevnorthamerica_v502_cashratio,MATRIX,Cash and equivalents divided by current liabilities (cash ratio),0.4839,23,14
model77,mdl177_2_globaldevnorthamerica_v502_cashsale,MATRIX,Cash-to-sales ratio: trailing 12-month average cash and equivalents divided by trailing 12-month sales,0.5347,5,5
model77,mdl177_2_globaldevnorthamerica_v502_cashsev,MATRIX,Total cash and equivalents divided by enterprise value,0.5388,7,7
model77,mdl177_2_globaldevnorthamerica_v502_ccd,MATRIX,Current cash flow debt coverage: (cash flow from operations minus dividends) divided by current interest-bearing debt,0.4762,7,7
model77,mdl177_2_globaldevnorthamerica_v502_cfita,MATRIX,Trailing 12-month investing cash flow divided by average total assets over the last four quarters,0.595,4,3
model77,mdl177_2_globaldevnorthamerica_v502_cfleverage,MATRIX,Total liabilities divided by trailing 12-month operating cash flow (cash flow leverage),0.551,5,3
model77,mdl177_2_globaldevnorthamerica_v502_cfroi,MATRIX,"Trailing 12-month cash flow divided by average invested capital (equity, long-term debt, minority interest, and preferred stock)",0.5861,5,4
model77,mdl177_2_globaldevnorthamerica_v502_cg3ysales,MATRIX,Geometric growth rate of trailing 12-month sales per share over the last 12 quarters (3-year compound annual growth),0.5613,5,5
model77,mdl177_2_globaldevnorthamerica_v502_chg3ycfast,MATRIX,"Three-year change in assets-adjusted trailing 12-month operating cash flow: current minus 12 quarters ago, scaled by average total assets",0.56,13,6
model77,mdl177_2_globaldevnorthamerica_v502_chg3ycfp,MATRIX,"Three-year change in price-adjusted trailing 12-month cash flow per share: current minus 12 quarters ago, divided by price",0.5575,7,7
model77,mdl177_2_globaldevnorthamerica_v502_chg3yepsast,MATRIX,"Three-year change in assets-adjusted trailing 12-month EPS (before extra items): current minus 12 quarters ago, scaled by average assets per share",0.5721,2,2
model77,mdl177_2_globaldevnorthamerica_v502_chg3yepsp,MATRIX,"Three-year change in price-adjusted trailing 12-month EPS: current minus 12 quarters ago, divided by month-end trading price",0.5774,7,6
model77,mdl177_2_globaldevnorthamerica_v502_chg3yfcfast,MATRIX,"Three-year change in assets-adjusted trailing 12-month free cash flow: current minus 12 quarters ago, divided by average total assets",0.5697,59,6
model77,mdl177_2_globaldevnorthamerica_v502_chg3yfcfp,MATRIX,"Three-year change in price-adjusted trailing 12-month free cash flow per share: current minus 12 quarters ago, divided by month-end trading price",0.5669,1,1
model77,mdl177_2_globaldevnorthamerica_v502_chg3yocfast,MATRIX,"Three-year change in assets-adjusted trailing 12-month operating cash flow: current minus 12 quarters ago, divided by average total assets",0.5714,3,3
model77,mdl177_2_globaldevnorthamerica_v502_chg3yocfp,MATRIX,Three-year change in price-adjusted trailing 12-month operating cash flow per share: current minus 12 quarters ago divided by trading price,0.5687,3,3
model77,mdl177_2_globaldevnorthamerica_v502_chg6malpha18m,MATRIX,Six-month nominal change in 18-month alpha; alpha is the intercept from regressing monthly returns on the S&P 500 over the past 18 months,0.5545,6,1
model77,mdl177_2_globaldevnorthamerica_v502_chg6mltg,MATRIX,Percent change in mean consensus long-term growth forecast compared to six months ago,0.5271,3,3
model77,mdl177_2_globaldevnorthamerica_v502_chgalpha12m,MATRIX,Six-month nominal change in 12-month alpha; alpha is the regression intercept of monthly returns versus the S&P 500,0.5649,1,1
model77,mdl177_2_globaldevnorthamerica_v502_chgalpha36m,MATRIX,Six-month nominal change in 36-month alpha; alpha is the regression intercept of monthly returns versus the S&P 500 over 36 months,0.5224,4,4
model77,mdl177_2_globaldevnorthamerica_v502_chgars,MATRIX,One-year change in accounts receivable as a percentage of trailing 12-month sales; current minus four quarters ago,0.5311,28,14
model77,mdl177_2_globaldevnorthamerica_v502_chgcf,MATRIX,One-year change in assets-adjusted trailing 12-month cash flow; current minus four quarters ago scaled by average total assets,0.5863,5,5
model77,mdl177_2_globaldevnorthamerica_v502_chgcfp,MATRIX,One-year change in price-adjusted trailing 12-month cash flow per share; current minus four quarters ago divided by trading price,0.5847,21,18
model77,mdl177_2_globaldevnorthamerica_v502_chgeps,MATRIX,One-year change in assets-adjusted trailing 12-month EPS (before extra items); current minus four quarters ago deflated by average assets per share,0.5951,5,4
model77,mdl177_2_globaldevnorthamerica_v502_chgepsp,MATRIX,One-year change in price-adjusted trailing 12-month EPS; current minus four quarters ago divided by month-end trading price,0.5933,15,15
model77,mdl177_2_globaldevnorthamerica_v502_chgfcf,MATRIX,One-year change in assets-adjusted trailing 12-month free cash flow; current minus four quarters ago divided by average total assets,0.5934,6,6
model77,mdl177_2_globaldevnorthamerica_v502_chgfcfp,MATRIX,One-year change in price-adjusted trailing 12-month free cash flow per share; current minus four quarters ago divided by trading price,0.593,9,6
model77,mdl177_2_globaldevnorthamerica_v502_chgis,MATRIX,Change in inventory as a percentage of sales over one year; calculated as latest reported inventory/sales minus same ratio from four quarters ago,0.5279,1,1
model77,mdl177_2_globaldevnorthamerica_v502_chgnoa,MATRIX,Year-over-year change in net operating assets to total assets; net operating assets = short-term debt + long-term debt + preferred equity + common equity - cash,0.5388,7,7
model77,mdl177_2_globaldevnorthamerica_v502_chgnpm,MATRIX,Change in net profit margin over one year; calculated as latest quarterly net profit margin minus net profit margin from four quarters ago,0.5865,7,6
model77,mdl177_2_globaldevnorthamerica_v502_chgocf,MATRIX,"Change in trailing twelve-month operating cash flow, asset-adjusted, over one year; calculated as the latest TTM operating cash flow minus TTM operating cash flow from four quarters ago, divided by average total assets",0.5949,7,3
model77,mdl177_2_globaldevnorthamerica_v502_chgocfp,MATRIX,"Change in trailing twelve-month operating cash flow per share over one year, divided by trading price",0.5937,18,11
model77,mdl177_2_globaldevnorthamerica_v502_chgollev,MATRIX,Change in operating liability leverage over one year; operating liability leverage = 1 - (short-term debt + long-term debt + common equity + preferred equity - cash) / (total assets - cash); difference between current quarter and four quarters ago,0.5774,6,6
model77,mdl177_2_globaldevnorthamerica_v502_chgopm,MATRIX,Change in operating profit margin over one year; most recent quarterly operating profit margin minus operating profit margin from four quarters ago,0.5743,5,4
model77,mdl177_2_globaldevnorthamerica_v502_chgreccast,MATRIX,Percent change in accounts receivable to current assets ratio over one year; most recent quarterly ratio minus ratio from same quarter one year ago,0.4738,23,22
model77,mdl177_2_globaldevnorthamerica_v502_chgsgasale,MATRIX,Difference between yearly change in quarterly SG&A expenses and yearly change in quarterly sales,0.5372,3,3
model77,mdl177_2_globaldevnorthamerica_v502_chgshare,MATRIX,Percent change in shares outstanding over one year; current vs. one year ago,0.5902,14,11
model77,mdl177_2_globaldevnorthamerica_v502_chgvolpre4y,MATRIX,Change in average trading volume over four years; difference in the most recent 6-month moving average of monthly turnover compared to the 12-month moving average four years ago,0.5002,7,5
model77,mdl177_2_globaldevnorthamerica_v502_cogsinvt,MATRIX,Absolute difference between yearly percent change in trailing twelve-month cost of goods sold and yearly percent change in inventory level,0.3608,8,7
model77,mdl177_2_globaldevnorthamerica_v502_covol,MATRIX,Sixty-month trading volume trend; slope of regression line of last 60 months' monthly trading volume against time,0.5545,3,3
model77,mdl177_2_globaldevnorthamerica_v502_curindbp_,MATRIX,"Stock's current book-to-price ratio minus industry average, deflated by industry standard deviation",0.5918,9,9
model77,mdl177_2_globaldevnorthamerica_v502_curindcfp_,MATRIX,"Stock’s TTM cash flow-to-price ratio minus industry average, deflated by industry standard deviation",0.5851,7,7
model77,mdl177_2_globaldevnorthamerica_v502_curinddivp_,MATRIX,"Stock’s TTM dividend yield minus industry average, deflated by industry standard deviation",0.5866,2,1
